word,tags,ipa,results
easpag,Aran; Connacht,ˈæsˠpˠəɡ,asˠpˠəg
easpag,Cois-Fharraige; Mayo; Connacht,ˈasˠpˠək,asˠpˠəg
easpaig,,ˈasˠpˠɪɟ,aspʲiɟ
easóg,Connacht,"ˈasˠoːɡ, ˈæsˠoːɡ",asˠəg
easóg,Cois-Fharraige; Connacht,ˈaːsˠoːɡ,asˠəg
eich,,"ɛç, ɛi̯ç",ɛc
eicínt,,"əˈciːn̠ʲtʲ, əˈciːn̠ʲtʲʃ",ɛcən̪t̪
eil,,ɛlʲ,ɛl̪
eile,,ˈɛlʲə,ɛl̪ə
eim,,ɛmʲ,iːmʲ
ein,,ɛnʲ,ɛn̪
einsímeach,Connacht,ˈɛn̠ʲʃiːmʲəx,ɛnʃimʲəx
eisceacht,Connacht,ˈɛʃcəxt̪ˠ,ɛʃcəkht̪
eiscir,,ˈɛʃcəɾʲ,ɛʃciɾʲ
eiseachaid,,ˈɛʃaxədʲ,ɛʃicçidʲ
eisean,,ˈɛʃənˠ,ɛʃən̪
eite,,ˈɛtʲə,ɛtʲi
eiteog,Connacht,ˈɛtʲoːɡ,ɪtʲoːg
eitil,,ˈɛtʲɪlʲ,ɛtʲəl̪
eitim,,ˈɛtʲəmʲ,ɛtʲimʲ
eitiú,,ˈɛtʲuː,ɛtʲiə
eitleáin,Connacht,ˈɛtʲ(ə)lʲɑːnʲ,ɛtʲl̪ən̪
eitleán,Connacht,ˈɛtʲ(ə)lʲɑːnˠ,ɛtʲl̪ən̪
eitpheil,,ˈɛtʲfʲɛlʲ,ɛtʲpʲçəl̪
eitre,,ˈɛtʲəɾʲə,ɛtʲɾʲi
eochair,,ˈɔxəɾʲ,oːcçiɾʲ
eofón,,ˈoːfˠoːnˠ,oːfˠən̪
eol,Munster; Connacht,oːlˠ,oːl̪
eolach,Connacht,ˈoːlˠəx,oːl̪əx
eolais,Munster; Connacht,ˈoːlˠəʃ,oːl̪iʃ
eolas,Connacht,ˈoːlˠəsˠ,oːl̪əsˠ
eolaíocht,,ˈoːlˠiəxt̪ˠ,oːl̪əəkht̪
ex,,ɛksˠ,ɛx
fabht,,fˠəut̪ˠ,fˠabˠht̪
fabhtach,Munster; Connacht,ˈfˠaut̪ˠəx,fˠabˠht̪əx
facabhair,,ˈfˠakəwəɾˠ,fˠakibʲçiɾʲ
facadar,,ˈfˠakəd̪ˠəɾˠ,fˠakidʲəɾˠ
facais,,ˈfˠakəʃ,fˠaciʃ
facthas,,ˈfˠakəsˠ,fˠakt̪həsˠ
fadhb,,fˠəibˠ,fˠad̪hbˠ
fadhbanna,,ˈfˠəibˠən̪ˠə,fˠad̪hbˠən̪n̪ə
fadálach,Connacht,"ˈfˠad̪ˠɑːlˠəx, ˈfˠad̪ˠɑːl̪ˠəx",fˠad̪əl̪əx
fadó,Connacht,ˈfˠad̪ˠoː,fˠad̪ə
fadó,Munster; Connacht,fˠaˈd̪ˠoː,fˠad̪ə
fadú,Connacht,ˈfˠad̪ˠuː,fˠad̪ə
faide,,"ˈfˠadʲə, ˈfˠɑdʲə",fʲaidʲi
faigh,,fˠəi,fʲiː
faigheann,Connacht,fˠɑːn̪ˠ,fʲaiɟçən̪ˠ
faighfeá,,ˈfˠaiɑː,fʲaiɟhfʲi
faighteá,,ˈfˠɑtʲɑː,fʲaiɟhtʲi
fail,,fˠalʲ,fʲail̪
faillí,Ulster; Connacht,ˈfˠal̠ʲiː,fʲail̪l̪ə
fair,,fˠaɾʲ,fʲɑːɾʲ
faire,,ˈfˠaɾʲə,fʲaiɾʲi
fairsing,Connacht,ˈfˠaɾˠʃən̠ʲ,fʲaiɾʲʃəng
faisean,,"ˈfˠaʃənˠ, ˈfˠaʃən̪ˠ",fʲaiʃən̪
faiteach,Munster; Connacht,ˈfˠatʲəx,fʲaitʲəx
faithne,,ˈfˠæhnʲə,fʲaitʲhn̪ə
falach,Connacht,"ˈfˠalˠəx, ˈfˠal̪ˠəx",fˠal̪əx
falsa,,"ˈfˠal̪ˠsˠə, ˈfˠɑl̪ˠsˠə",fˠal̪sˠə
fan,,fˠanˠ,fˠan̪
faobhrach,Connacht,ˈfˠiːwɾˠəx,fˠaəbˠhɾˠəx
faocha,Ulster; Connacht,ˈfˠiːxə,fˠaəkhə
faoi,,fˠiː,fʲæə
faoi bhun,Connacht,fˠiːˈwʊnˠ,fʲæə bˠhʊn̪
faoi deara,,fˠiːˈdʲaɾˠə,fʲæə dʲæɾˠə
faoi dhó,,fˠiː ˈɣoː,fʲæə d̪hʊ
faoi mhaise,,fˠiːˈwaʃə,fʲæə mʲçaiʃi
faoin,,fˠiːnʲ,fʲæən̪
faoina,,ˈfˠiːnˠə,fʲæən̪ə
faoinar,,ˈfˠiːnˠəɾˠ,fʲæən̪əɾˠ
faoinarb,,ˈfˠiːnˠəɾˠbˠ,fʲæən̪əɾˠbˠ
faoinarbh,,ˈfˠiːnˠəɾˠvˠ,fʲæən̪əɾˠb
faoinár,,ˈfˠiːnˠɑːɾˠ,fʲæən̪əɾˠ
faoisean,,ˈfˠiːʃənˠ,fʲæiʃən̪
faoistin,,ˈfˠiːʃtʲənʲ,fʲæiʃtʲən̪
faoistine,,ˈfˠiːʃtʲənʲə,fʲæiʃtʲən̪ə
faol,Ulster; Connacht,fˠiːlˠ,fˠaəl̪
farc,,fˠaɾˠk,fˠɑːrk
farraige,,"ˈfˠaɾˠəɟə, ˈfˠæɾˠəɟə, ˈfˠɑɾˠəɟə",fˠarɾʲiɟi
farraigí,Connacht,ˈfˠaɾˠəɟiː,fˠarɾʲiɟi
fata,Connacht,"ˈfˠat̪ˠə, ˈfˠɑt̪ˠə",fˠat̪ə
fataí,Connacht,"ˈfˠat̪ˠiː, ˈfˠɑt̪ˠiː",fˠatʲi
fathach,Connacht,"ˈfˠahəx, ˈfˠaːx",fˠat̪həx
fathach,Cois-Fharraige; Connacht,ˈfˠax,fˠat̪həx
feabhas,Munster; Connacht,fʲausˠ,fʲɑbˠhəsˠ
feac,,ˈfʲak,fʲɑk
feaca,,ˈfʲakə,fʲɑkə
feacht,,fʲaxt̪ˠ,fʲɑkht̪
feachtas,,ˈfʲaxt̪ˠəsˠ,fʲɑkht̪əsˠ
fead,,fʲad̪ˠ,fʲɑd̪
feadaíl,Connacht,ˈfʲad̪ˠiːlʲ,fʲɑdʲəl̪
feadh,,,fʲə
feadh,Connacht,fʲa(ː),fʲə
feadh,Cois-Fharraige; Connacht,fʲæː,fʲə
feadha,Munster; Connacht,fʲɑː,fʲɑd̪hə
feadóg,Connacht,ˈfʲad̪ˠoːɡ,fʲɑd̪əg
feag,,fʲaɡ,fʲɑg
fealsúnacht,Connacht,ˈfʲal̪ˠsˠuːnˠəxt̪ˠ,fʲɑl̪sˠən̪əkht̪
feamainn,,"ˈfʲamˠən̠ʲ, ˈfʲæmˠən̠ʲ, ˈfʲæːmˠɪn̠ʲ",fʲɑmʲiən̠ʲ
feamainneach,,ˈfʲamˠən̠ʲəx,fʲɑmʲən̪n̪əx
feann,,,fʲən̪ˠ
fear,,fʲaɾˠ,fʲɑːɾˠ
fear céile,,fʲaɾˠ ˈceːlʲə,fʲɑːɾˠ cɛl̪ə
fear mire,,fʲaɾˠ ˈmʲiɾʲə,fʲɑːɾˠ mʲɪɾʲi
fear siúil,,fʲaɾˠ ˈʃuːlʲ,fʲɑːɾˠ ʃɪəl̪
fear sneachta,,fʲaɾˠ ˈʃn̠ʲaxt̪ˠə,fʲɑːɾˠ sˠn̪akht̪ə
fearann,,ˈfʲaɾˠən̪ˠ,fʲæɾˠən̪ˠ
feargach,Aran; Munster; Connacht,ˈfʲaɾˠəɡəx,fʲæɾˠgəx
fearr,Munster; Connacht,fʲɑːɾˠ,fʲɑːɾˠɾˠ
fearthainn,Ulster; Kerry; Cork; Connacht,ˈfʲaɾˠhən̠ʲ,fʲærtʲçiən̠ʲ
fearthainne,Ulster; Kerry; Cork; Connacht,ˈfʲaɾˠhən̠ʲə,fʲærtʲçən̪n̪ə
fearúil,Connacht,ˈfʲaɾˠuːlʲ,fʲæɾˠəl̪
feascar,,ˈfʲasˠkəɾˠ,fʲɑsˠkəɾˠ
feasta,,ˈfʲasˠt̪ˠə,fʲɑsˠt̪ə
feice,,ˈfʲɛcɪ,fʲɛci
feiceanna,,ˈfʲɛcən̪ˠə,fʲɛcən̪n̪ə
feiceáil,Connacht,ˈfʲɛcɑːlʲ,fʲɛcəl̪
feiceálach,,ˈfʲɛcalˠa(x),fʲɛcəl̪əx
feicim,Munster; Connacht,ˈfʲɛcəmʲ,fʲɛcimʲ
feicthe,,ˈfʲɛcə,fʲɛctʲçi
feide,,ˈfʲɛdʲə,fʲɛdʲi
feidhme,,ˈfʲəimʲə,fʲɛdʲhmʲi
feidhmeannach,,ˈfʲəimʲən̪ˠəx,fʲɛdʲhmʲən̪n̪əx
feidhmeannas,,ˈfʲəimʲən̪ˠəsˠ,fʲɛdʲhmʲən̪n̪əsˠ
feidhmiúil,Ulster; Connacht,ˈfʲəimʲuːlʲ,fʲɛdʲhmʲiəl̪
feighil,,fʲəilʲ,fʲɛɟçəl̪
feil,,fʲɛlʲ,fʲɛl̪
feileann,,ˈfʲɛlʲən̪ˠ,fʲɛl̪ən̪ˠ
feilim,,ˈfʲɛlʲəmʲ,fʲɛl̪imʲ
feiliúnach,Connacht,ˈfʲɛlʲuːnˠəx,fʲɛl̪əən̪əx
feilm,,ˈfʲɛlʲəmʲ,fʲɛl̪mˠ
feilméara,,ˈfʲɛlʲəmʲeːɾˠə,fʲɛlmʲəɾˠə
feilméaraí,,ˈfʲɛlʲəmʲeːɾˠiː,fʲɛlmʲiɾʲi
feirg,,ˈfʲɛɾʲɪɟ,fʲəiɾʲg
feirge,,ˈfʲɛɾʲɪɟɪ,fʲɛɾʲɟi
feirm,,ˈfʲɛɾʲəmʲ,fʲəiɾʲmˠ
feisigh,,ˈfʲɛʃiː,fʲɛʃiɟ
feith,,fʲɛh,fʲɛtʲ
feochan,Connacht,ˈfʲoːxənˠ,fʲoːkhən̪
feochan,Munster; Connacht,ˈfʲoːxən̪ˠ,fʲoːkhən̪
feoigh,Ulster; Connacht,fʲɔːj,fʲoːiɟ
feoil,Munster; Connacht,fʲoːlʲ,fʲoːəl̪
feoite,Munster; Connacht,ˈfʲoːtʲə,fʲoːitʲi
feola,Connacht,ˈfʲoːlˠə,fʲoːl̪ə
feá,Connacht,fʲɑː,fʲæ
fhaide,,ˈadʲə,fʲçaidʲi
fhaire,,ˈaɾʲə,fʲçaiɾʲi
fharraige,,ˈaɾˠəɟɪ,fˠharɾʲiɟi
fheabhas,Munster; Connacht,əusˠ,fʲçɑbˠhəsˠ
fheadha,Munster; Connacht,ɑː,fʲçɑd̪hə
fheamainn,,ˈamˠən̠ʲ,fʲçɑmʲiən̠ʲ
fhear,,aɾˠ,fʲçæɾˠ
fhear mhire,,aɾˠ ˈvʲiɾʲə,fʲçæɾˠ mʲçɪɾʲi
fhearr,,aːɾˠ,fʲçæɾˠɾˠ
fhearthainn,Ulster; Kerry; Cork; Connacht,ˈaɾˠhən̠ʲ,fʲçærtʲçiən̠ʲ
fheiceanna,,ˈɛcən̪ˠə,fʲçɛcən̪n̪ə
fheicinn,Ulster; Connacht,ˈɛcɪn̠ʲ,fʲçɛcən̠ʲ
fheictear,,ˈɛctʲəɾˠ,fʲçɛctʲəɾˠ
fheileann,,ˈɛlʲən̪ˠ,fʲçɛl̪ən̪ˠ
fheis,,ɛʃ,fʲçɛʃ
fheoil,Munster; Connacht,oːlʲ,fʲçoːəl̪
fheola,,ˈoːlˠə,fʲçoːl̪ə
fhiacail,,ˈiəkəlʲ,fʲçiəcəl̪
fhiacha,,ˈiəxə,fʲçiəkhə
fhianaise,Connacht,"ˈiːnˠɪʃə, ˈiːn̪ˠɪʃə",fʲçiən̪iʃi
fhiartha,,ˈiəɾˠhə,fʲçiəɾˠt̪hə
fhiche,Ulster; Connacht,ˈɪçə,fʲçɪcçi
fhichead,Ulster; Connacht,ˈɪçəd̪ˠ,fʲçɪcçəd̪
fhios,Connacht,ɪsˠ,fˠhɪsˠ
fhir,,ɪɾʲ,fʲçɪɾʲ
fhiáin,Connacht,ˈiːɑːnʲ,fʲçiəən̪
fhlaith,,"lˠa, lˠah",fˠhl̪aitʲ
fhlatha,,ˈlˠahə,fˠhl̪at̪hə
fhocal,Connacht,ˈɔkəlˠ,fˠhʊkʊ̽l̪
fhocal,Munster; Connacht,ˈɔkəl̪ˠ,fˠhʊkʊ̽l̪
fhraoigh,Ulster; Connacht,ɾˠiː,fˠhɾʲæiɟ
fhreagair,,ˈɾʲaɡəɾʲ,fˠhɾʲɑɟiɾʲ
fhreastail,,ˈɾʲasˠt̪ˠəlʲ,fˠhɾʲɑstʲəl̪
fhreastal,,"ˈɾʲasˠt̪ˠəlˠ, ˈɾʲasˠt̪ˠəl̪ˠ",fˠhɾʲɑsˠt̪əl̪
fhréimh,,rʲeːvʲ,fˠhɾʲɛmʲ
fhuaigh,Connacht,uə,fʲçuiː
fhuaire,,ˈuəɾʲə,fʲçuaiɾʲi
fhuar,,uəɾˠ,fˠhuaɾˠ
fhuilim,,ˈɪlʲəmʲ,fˠhɪl̪imʲ
fhuilimid,,ˈɪlʲəmʲədʲ,fˠhɪl̪əmʲədʲ
fhuinneoig,Connacht,ˈɪn̠ʲoːɟ,fˠhɪn̪n̪oːiɟ
fhuip,,ɪpʲ,fˠhɪpʲ
fhuáil,,ˈuːaːlʲ,fʲçuaəl̪
fhág,Munster; Connacht,ˈɑːɡ,fˠhag
fhágadar,Munster; Connacht,ˈɑːɡəd̪ˠəɾˠ,fˠhagidʲəɾˠ
fhágáil,Connacht,ˈɑːɡɑːlʲ,fˠhaɟəl̪
fháilteoir,,,fʲçailtʲoːiɾʲ
fháinne,Kerry; Cork; Connacht,ˈɑːn̠ʲə,fʲçain̪n̪ə
fhásas,Munster; Connacht,ˈɑːsˠəsˠ,fˠhasˠəsˠ
fhéadaim,Munster; Connacht,ˈeːd̪ˠəmʲ,fʲçɑdʲimʲ
fhéadann,Ulster; Connacht,ˈeːd̪ˠən̪ˠ,fʲçɑd̪ən̪ˠ
fhéar,,eːɾˠ,fʲçæɾˠ
fhéidir,,ˈeːdʲəɾʲ,fʲçɛdʲiɾʲ
fhéin,,heːnʲ,fʲçɛn̪
fhéir,,eːɾʲ,fʲçɛɾʲ
fhírinne,Ulster; Connacht,ˈiːɾʲən̠ʲə,fʲçɪɾʲən̪n̪ə
fhís,,iːʃ,fʲçɪʃ
fhómhair,Connacht,ˈoːvˠəɾʲ,fˠhɛmʲçiɾʲ
fiabhrais,,ˈfʲiəvˠɾˠəʃ,fʲiəbˠhɾʲiʃ
fiacail,,ˈfʲiəkəlʲ,fʲiəcəl̪
fiacaile,,ˈfʲiəkəlʲə,fʲiəcəl̪ə
fiacha,,ˈfʲiəxə,fʲiəkhə
fiachta,,ˈfʲiəxt̪ˠə,fʲiəkht̪ə
fiaclóir,Connacht,ˈfʲiəklˠoːɾʲ,fʲiəkl̪iɾʲ
fiafheoil,,ˈfʲiəˌoːlʲ,fʲiəfʲçoːəl̪
fiair,,fʲiəɾʲ,fʲiəiɾʲ
fial,,"fʲiəlˠ, fʲiəl̪ˠ",fʲiəl̪
fianaise,Connacht,"ˈfʲiːnˠɪʃə, ˈfʲiːn̪ˠɪʃə",fʲiən̪iʃi
fianna,,ˈfʲiən̪ˠə,fʲiən̪n̪ə
fiartha,,ˈfʲiəɾˠhə,fʲiəɾˠt̪hə
fiarthaí,,ˈfʲiəɾˠhiː,fʲiərtʲçi
fiastalach,,ˈfʲiəsˠt̪ˠələx,fʲiəsˠt̪əl̪əx
ficheall,Connacht,fʲiːl̪ˠ,fʲɪcçəl̪l̪
ficheall,Munster; Connacht,ˈfʲɪhəl̪ˠ,fʲɪcçəl̪l̪
fichid,Ulster; Connacht,ˈfʲɪçədʲ,fʲɪcçidʲ
fichidí,Connacht,ˈfʲɪçɪdʲiː,fʲɪcçidʲi
file,,ˈfʲɪlʲə,fʲɪl̪ə
fill,,,fʲɪl̪l̪
fillim,Connacht,ˈfʲɪl̠ʲəmʲ,fʲɪl̪l̪imʲ
filíocht,Connacht,ˈfʲɪlʲiəxt̪ˠ,fʲɪl̪əkht̪
fine,,ˈfʲɪnʲə,fʲɪn̪ə
finne,,ˈfʲɪn̠ʲə,fʲɪn̪n̪ə
fiodh,,fʲɪ,fˠɪd
fionn,Connacht,"fʲuːn̪ˠ, fʲɪn̪ˠ",fˠɪn̪n̪
fionnuar,,ˈfʲɪn̪ˠˌuəɾˠ,fˠɪn̪n̪əɾˠ
fir,,fʲɪɾʲ,fʲəiɾʲ
firéad,Connacht,ˈfʲɪrʲeːd̪ˠ,fʲɪɾʲəd̪
fisic,,ˈfʲɪʃɪc,fʲɪʃic
fite,,ˈfʲɪtʲə,fʲɪtʲi
fiáin,Connacht,ˈfʲiːɑːnʲ,fʲiəən̪
fiánta,Connacht,ˈfʲiː.ɑːn̪ˠt̪ˠə,fʲiən̪t̪ə
fiántas,Connacht,ˈfʲi.ɑːn̪ˠt̪ˠəsˠ,fʲiən̪t̪əsˠ
fiú,,fʲuː,fʲɪə
fiúntach,Munster; Connacht,ˈfʲuːn̪ˠt̪ˠəx,fʲɪən̪t̪əx
fiúntas,,ˈfʲuːn̪ˠt̪ˠəsˠ,fʲɪən̪t̪əsˠ
flaith,Ulster; Connacht,"fˠlˠa(h), fˠl̪ˠa(h)",fˠl̪aitʲ
flaitheas,,"ˈfˠlˠahəsˠ, ˈfˠl̪ˠahəsˠ",fˠl̪aitʲçəsˠ
flaithiúil,Connacht,"ˈfˠlˠæhuːlʲ, ˈfˠl̪ˠæhuːlʲ",fˠl̪aitʲçiəl̪
flaithiúlacht,Connacht,"ˈfˠlˠæhuːlˠəxt̪ˠ, ˈfˠl̪ˠæhuːl̪ˠəxt̪ˠ",fˠl̪aitʲçiəl̪əkht̪
flatha,,ˈfˠlˠahə,fˠl̪at̪hə
fleaite,,"ˈfʲlʲatʲə, ˈfʲlʲætʲə",fˠl̪aitʲi
fleasc,,fʲlʲasˠk,fˠl̪ask
fleá,Connacht,fʲlʲɑː,fˠl̪a
fliúit,,fʲlʲuːtʲ,fˠl̪ɪitʲ
focail,Munster; Connacht,ˈfˠɔkəlʲ,fˠɛcəl̪
focal,Ulster; Connacht,ˈfˠɔkəlˠ,fˠʊkʊ̽l̪
focal,Ulster; Munster; Connacht,ˈfˠɔkəl̪ˠ,fˠʊkʊ̽l̪
focla,,ˈfˠɔkl̪ə,fˠʊkl̪ʊ̽
foclóir,Connacht,ˈfˠɔklˠoːɾʲ,fˠʊkl̪iɾʲ
foclóirí,Connacht,ˈfˠɔklˠoːɾʲiː,fˠʊkl̪iɾʲi
fodhuine,,ˈfˠɔɣɪnʲə,fˠʊd̪hʊ̽n̪ʊ̽
foghar,Munster; Connacht,fˠauɾˠ,fˠʊghʊ̽ɾˠ
foghlaim,Munster; Connacht,"ˈfˠoːlˠəmʲ, ˈfˠoːl̪ˠəmʲ",fˠʊghl̪imʲ
foide,,ˈfˠɛdʲə,fʲɛdʲi
foighid,,"fˠaidʲ, fˠəidʲ",fʲɛɟçidʲ
foighne,,ˈfˠəinʲə,fʲɛɟhn̪ə
foighneach,,ˈfˠəinʲəx,fʲɛɟhn̪əx
foilmhe,,ˈfˠɛlʲəvʲə,fʲɛlmʲçi
foireann,,ˈfˠɪɾʲən̪ˠ,fʲɛɾʲən̪ˠ
foirfe,,"ˈfˠɛɾʲəfʲə, ˈfˠɪɾʲəfʲə",fʲɛɾʲfʲi
foirmiúlacht,Connacht,"ˈfˠɔɾˠmʲuːlˠəxt̪ˠ, ˈfˠɔɾˠmʲuːl̪ˠəxt̪ˠ",fʲɛɾʲmʲiəl̪əkht̪
foirmle,,ˈfˠɛɾʲəmʲlʲə,fʲɛɾʲmˠl̪ə
fola,,ˈfˠɔlˠə,fˠʊl̪ʊ̽
folach,Connacht,"ˈfˠalˠəx, ˈfˠɔlˠəx",fˠʊl̪əx
folcaim,Connacht,"ˈfˠɔlˠkəmʲ, ˈfˠɔl̪ˠkəmʲ",fˠʊlcimʲ
folláin,Connacht,ˈfˠɔl̪ˠɑːnʲ,fˠʊl̪l̪ʊ̽n̪
folmha,,ˈfˠɔl̪ˠəwə,fˠʊl̪mˠhʊ̽
fomhuireán,Connacht,ˈfɔwərʲɑːnˠ,fˠʊmˠhiɾʲʊ̽n̪
fomhórach,,fˠɔˈvˠoːɾˠəx,fˠʊmˠhʊ̽ɾˠəx
foraois,Connacht,ˈfɔɾˠiːʃ,fˠɛɾʲiiʃ
formad,,ˈfˠɔɾˠəmˠəd̪ˠ,fˠʊɾˠəmˠʊ̽d̪
fortacht,Connacht,ˈfˠɔɾˠt̪əxt̪ˠ,fˠʊɾˠt̪ʊ̽kht̪
foréigean,,fˠɔɾˠˈeːɟɪnˠ,fˠɛɾʲiɟən̪
fos,Munster; Connacht,fˠɔsˠ,fˠʊsˠ
foshruth,,ˈfˠɔ(h)rˠʊ(h),fˠʊsˠhɾˠʊ̽t
fosta,,ˈfˠɔsˠt̪ˠə,fˠʊsˠt̪ʊ̽
fothragadh,Connacht,ˈfˠoɾˠəkə,fˠʊt̪hɾˠʊ̽gə
fraoch,Ulster; Connacht,"fˠɾˠiːx, fˠɾˠɯːx",fˠɾˠaək
fraoigh,Ulster; Connacht,fˠɾˠiː,fɾʲæiɟ
freagair,,ˈfʲɾʲaɡəɾʲ,fɾʲɑɟiɾʲ
freagairt,,ˈfʲɾʲaɡəɾˠtʲ,fɾʲɑɟiɾʲt̪
freagra,Cois-Fharraige; Connacht,ˈfʲɾʲɑːɡɾˠə,fɾʲɑgɾˠə
freastail,,ˈfʲɾʲasˠt̪ˠəlʲ,fɾʲɑstʲəl̪
freastal,,"ˈfʲɾʲasˠt̪ˠəlˠ, ˈfʲɾʲasˠt̪ˠəl̪ˠ",fɾʲɑsˠt̪əl̪
freastalaí,Connacht,ˈfʲɾʲasˠt̪ˠəlˠiː,fɾʲɑsˠt̪əl̪ə
freastalaím,,ˈfʲɾʲasˠt̪ˠəlˠiːmʲ,fɾʲɑsˠt̪əl̪imʲ
freastalaíonn,,ˈfʲɾʲasˠt̪ˠəlˠiːn̪ˠ,fɾʲɑsˠt̪əl̪əən̪n̪
freastalta,,ˈfʲɾʲasˠt̪ˠəl̪ˠt̪ə,fɾʲɑsˠt̪əl̪t̪ə
freastalóidh,,ˈfʲɾʲasˠt̪ˠəlˠoːj,fɾʲɑsˠt̪əl̪idʲ
freisin,,ˈfʲɾʲɛʃənʲ,fɾʲɛʃən̪
frisnéiseach,,ˈfʲɾʲɪʃn̠ʲæʃa(x),fɾʲɪʃn̪iʃəx
frithir,,ˈfʲɾʲɪhəɾʲ,fɾʲɪtʲçiɾʲ
frog,,fˠɾˠɔɡ,fˠɾˠʊg
frása,Munster; Connacht,ˈfˠɾˠɑːsˠə,fˠɾˠasˠə
fréamhshamhail,,ˈfʲɾʲeːvˠ.hawəlʲ,fɾʲɑmˠhsˠhimʲçəl̪
fréamhshamhaltaigh,,ˈfʲɾʲeːvˠ.hawəl̪ˠt̪ˠiː,fɾʲɑmˠhsˠhəmˠhəltʲiː
fréimhe,,ˈfʲɾʲeːvʲə,fɾʲɛmʲçi
fríd,,fʲɾʲiːdʲ,fɾʲɪdʲ
fríod,,fʲɾʲiːd̪ˠ,fˠɾˠɪd̪
fríthe,,ˈfʲɾʲiːhə,fɾʲɪtʲçi
fuacht,Munster; Connacht,fˠuəxt̪ˠ,fˠuakht̪
fuadach,Munster; Connacht,ˈfˠuəd̪ˠəx,fˠuad̪əx
fuadar,,ˈfˠuəd̪ˠəɾˠ,fˠuadʲəɾˠ
fuaigh,Connacht,fˠu(ə),fʲuiː
fuaim,,fˠuəmʲ,fʲuaimʲ
fuaimnigh,Connacht,"ˈfˠuəmʲnʲiː, ˈfˠuəmʲnʲə",fʲuaimʲn̪iɟ
fuaimniú,Ulster; Connacht,ˈfˠuəmʲnʲuː,fʲuaimʲn̪əə
fuair,,fˠuəɾʲ,fʲuaiɾʲ
fuaire,,ˈfˠuəɾʲə,fʲuaiɾʲi
fual,,"fˠuəlˠ, fˠuəl̪ˠ",fˠual̪
fuarán,Connacht,"ˈfˠuəɾˠɑːnˠ, ˈfˠuəɾˠɑːn̪ˠ",fˠuaɾˠən̪
fuascail,,ˈfˠuəsˠkəlʲ,fˠuascəl̪
fuascailt,Connacht,ˈfˠuəsˠkəl̠ʲtʲ,fˠuascəl̪t̪
fuath,Ulster; Connacht,"fˠuə, fˠɪə",fˠuat
fuil,Munster; Connacht,fˠɪlʲ,fˠɪl̪
fuiliceach,,ˈfˠɪlʲɪcəx,fˠɪl̪icəx
fuilid,,ˈfˠɪlʲədʲ,fˠɪl̪idʲ
fuilim,,ˈfˠɪlʲəmʲ,fˠɪl̪imʲ
fuilimid,,ˈfˠɪlʲəmʲədʲ,fˠɪl̪əmʲədʲ
fuilir,,ˈfˠɪlʲəɾʲ,fˠɪl̪iɾʲ
fuiltear,,ˈfˠɪl̠ʲtʲəɾʲ,fˠɪltʲəɾˠ
fuin,,fˠɪnʲ,fˠɪn̪
fuinneog,Connacht,ˈfˠɪn̠ʲoːɡ,fˠɪn̪n̪oːg
fuinneoga,Connacht,ˈfˠɪn̠ʲoːɡə,fˠɪn̪n̪oːgə
fuinneoig,Connacht,ˈfˠɪn̠ʲoːɟ,fˠɪn̪n̪oːiɟ
fuinneoige,,"fiˈɲoːɡʲə, ˈfiɲoːɡʲə",fˠɪn̪n̪oːiɟi
fuinseog,Connacht,ˈfˠɪn̠ʲʃoːɡ,fˠɪnʃoːg
fuireachas,Munster; Connacht,ˈfˠɪɾʲəxəsˠ,fˠɪɾʲəkhəsˠ
fuisce,,ˈfˠɪʃcɪ,fˠɪʃci
fuiseog,Connacht,ˈfˠɪʃoːɡ,fˠɪʃoːg
fulaing,,"ˈfˠʊlˠən̠ʲ, ˈfˠʊl̪ˠən̠ʲ",fˠʊl̪ʊ̽ng
fulaingt,Connacht,"ˈfˠelʲən̠ʲtʲ, ˈfˠulˠən̠ʲtʲ ~ ˈfˠɞlˠən̠ʲtʲ ~ ˈfˠelˠən̠ʲtʲ",fˠʊl̪ʊ̽n̪gt̪
fungasach,Munster; Connacht,ˈfˠʊŋɡəsˠəx,fˠʊn̪gʊ̽sˠəx
furasta,,ˈfˠʊɾˠəsˠt̪ˠə,fˠʊɾˠʊ̽sˠt̪ʊ̽
fusa,,ˈfˠʊsˠə,fˠʊsˠʊ̽
fuáil,Connacht,ˈfˠuːɑːlʲ,fʲuaəl̪
fuála,,ˈfˠuːaːlˠə,fˠual̪ə
fág,Munster; Connacht,fˠɑːɡ,fˠag
fága,Munster; Connacht,ˈfˠɑːɡə,fˠagə
fágaim,Munster; Connacht,ˈfˠɑːɡəmʲ,fˠaɟimʲ
fágann,Munster; Connacht,ˈfˠɑːɡən̪ˠ,fˠagən̪ˠ
fágfar,,ˈfˠɑːkfˠəɾˠ,fˠagfˠəɾˠ
fágtha,Munster; Connacht,ˈfˠɑːkə,fˠagt̪hə
fágáil,Connacht,ˈfˠɑːɡɑːlʲ,fˠaɟəl̪
fágála,Connacht,ˈfˠɑːɡɑːlˠə,fˠagəl̪ə
fágálacha,Connacht,"ˈfˠɑːɡɑːlˠəxiː, ˈfˠɑːɡɑːlˠəxə",fˠagəl̪əkhə
fáidh,Connacht,fˠɑːj,fʲiː
fáil,Munster; Connacht,fˠɑːlʲ,fʲail̪
fáilte,Ulster; Connacht,ˈfˠɑːl̠ʲtʲə,fʲailtʲi
fáilte,Ulster; Kerry; Connacht,ˈfˠɑːlʲtʲə,fʲailtʲi
